Title,Author_URL,Author_Name,App_Version,Rating,Review,Date
Fantastic app for kicks,https://itunes.apple.com/us/reviews/id136029311,Lennie2038,1.11,5,The execution on the app is flawless as was my transaction using the app. Sneakers get shipped to goat they verify then ship to you and I still had my kicks in under a week. Good stuff this thing works,2017-07-26 15:26:56
Reliable,https://itunes.apple.com/us/reviews/id387837745,Ghost hush,1.11,5,Great selection of sneakers,2017-07-26 14:34:16
All of a sudden,https://itunes.apple.com/us/reviews/id425887390,AngelPeterson,1.11,5,Great app it has all the shoes.good prices.,2017-07-26 14:06:22
Great,https://itunes.apple.com/us/reviews/id514638676,Sasquatch hungry 7,1.11,5,This app is definitely one of the best shoe apps I've come across. Get it!,2017-07-26 13:57:12
This is the Best app ever! Easy to use and the best selection that you can find anywhere!!!,https://itunes.apple.com/us/reviews/id571217670,ibeenboom4eva,1.11,5,💯💯💯💯💯‼️‼️‼️‼️ 🐐,2017-07-26 12:01:21
DOPE 🔥🔥🙌,https://itunes.apple.com/us/reviews/id423235955,Ru dan,1.11,5,"Best shoe app on the market. Love getting my shoes on here, the realist out of all 🤙😝",2017-07-26 11:57:19
Great shoe buying app,https://itunes.apple.com/us/reviews/id420803418,Bill36885335$@,1.11,5,It's the best,2017-07-26 11:24:20
GOAT is the GOAT,https://itunes.apple.com/us/reviews/id430063499,never buying another,1.11,5,#1 app in the game by far. No competition. I use all the other ones that I won't name here and this one is 10x better.,2017-07-26 11:21:58
this app is the GOAT.,https://itunes.apple.com/us/reviews/id481076506,Jayguala,1.11,5,absolutely amazing app.,2017-07-26 10:57:21
goat is a goat af,https://itunes.apple.com/us/reviews/id428978951,King_Heayt,1.11,5,they got bomb deals with garuanteed authenic .,2017-07-26 09:18:07
Great!,https://itunes.apple.com/us/reviews/id525487991,Supercoolkaatsn,1.11,5,Love the app yay it helped me get Yeezys,2017-07-26 08:00:35
Sneakers,https://itunes.apple.com/us/reviews/id394883515,Mk Washington,1.11,5,definitely helps a lot to search up sneakers that you would definitely prefer,2017-07-26 07:58:20
Incredible app,https://itunes.apple.com/us/reviews/id209538627,DLW 1984,1.11,5,Love this app wouldn't change anything,2017-07-26 07:04:54
Goat,https://itunes.apple.com/us/reviews/id594834039,BigLos214,1.11,5,Best place to get kicks,2017-07-26 06:59:30
Goat,https://itunes.apple.com/us/reviews/id310108904,R.A.V.E,1.11,5,Hands down best place to buy sneakers,2017-07-26 06:16:11
Good,https://itunes.apple.com/us/reviews/id534932074,Dhhbcfhjbcc,1.11,5,Best for shoes,2017-07-26 06:06:28
The best App,https://itunes.apple.com/us/reviews/id412018838,Jdhdige,1.11,5,This is honestly one of the best apps out there when it comes to buying sneakers 🔥🔥🔥🔥,2017-07-26 05:47:38
Amazing,https://itunes.apple.com/us/reviews/id432926564,Dbaiifbsk,1.11,5,Ever since I downloaded the Goat app i've had nothing but a fun and enjoyable time browsing the latest sneakers for great prices Goat is a must get app if your looking for authentic sneakers at great prices,2017-07-26 05:22:09
Nothing short of amazing.,https://itunes.apple.com/us/reviews/id242660806,Philski91,1.11,5,This app works flawlessly. Looks great compared to all the other ones. Well organized interface run by a well organized company. Kudos to you guys. I will continue to buy and sell my shoes through this app for years to come. Highly recommend to anyone and everyone who loves sneakers. (I've ordered almost 20 pairs of shoes from this app and not once did I receive an order I was not happy with),2017-07-26 05:18:28
Awesome,https://itunes.apple.com/us/reviews/id594786611,chokpotle,1.11,5,This app was so helpful and giving nice and affordable and quality item!,2017-07-26 04:32:24
Great App Overall!,https://itunes.apple.com/us/reviews/id7043462,Snacko1,1.11,5,"Easy to use, and is my go to app when I want a legit sneaker for a low price!",2017-07-26 04:22:03
Amazing,https://itunes.apple.com/us/reviews/id227258551,KrayZ8,1.11,5,Great place to buy and sell shoes. GOAT is the GOAT,2017-07-26 03:44:08
Quality and everything is legit......,https://itunes.apple.com/us/reviews/id282580589,Matty_Ice_666,1.11,5,"Great app, you will not receive any fake shoes from here.",2017-07-26 03:28:22
10/10 App for Sneakerheads! Download today!,https://itunes.apple.com/us/reviews/id227116965,alec737374747347,1.11,5,Let me get uhhhhhhhhhhh YEEzy ?,2017-07-26 03:26:52
Goat app is a most,https://itunes.apple.com/us/reviews/id459420486,De-harp,1.11,5,"This app is a most get for all individuals looking for shoes,  especially sneakheads!! This app lets you sell and bid on new and used shoes of all brands. So get the app and try it out today!",2017-07-26 03:03:00
👍🏼,https://itunes.apple.com/us/reviews/id106588365,Azulkrema09,1.11,5,A+++,2017-07-26 01:30:15
SUPER SNEAKER APP,https://itunes.apple.com/us/reviews/id118969431,Killamilla1732,1.11,5,The best sneaker app hands down!,2017-07-26 01:30:44
Perfect for sneaker heads,https://itunes.apple.com/us/reviews/id500737106,ZaytovenPORLS,1.11,5,This app is clutch especially if you're looking for new or old releases.,2017-07-26 01:30:46
Soon,https://itunes.apple.com/us/reviews/id523163649,OG Purpz,1.11,5,"I have not ordered any shoes from GOAT yet but will be soon because I have heard billions of great statements from this app, so looking forward to getting some shoes soon",2017-07-26 01:29:50
Lit,https://itunes.apple.com/us/reviews/id48764420,Sickboy10,1.11,5,Great app. Deadass,2017-07-26 00:08:17
Lit,https://itunes.apple.com/us/reviews/id287900922,j kritch,1.11,5,Goat is lit,2017-07-25 23:07:22
It's great,https://itunes.apple.com/us/reviews/id157652343,Death raph,1.11,5,Great,2017-07-25 23:00:52
10/10,https://itunes.apple.com/us/reviews/id110624875,Prieto92,1.11,5,Solid app to buy and sell shoes. Haven't had any issues with any sale or purchase,2017-07-25 22:18:55
G.O.A.T,https://itunes.apple.com/us/reviews/id447706193,Plaintable2014,1.11,5,Theee best place to get sneakers,2017-07-25 22:00:39
TomEazy,https://itunes.apple.com/us/reviews/id312506056,THOMAS2026087961217$$$$$,1.11,5,"This app is as it's name. The greatest of all time. Purely clean cut, descriptive and concise with all their sells. Everything is authenticated and shipped in a timely matter. This app is life.",2017-07-25 21:57:35
this is a good app,https://itunes.apple.com/us/reviews/id119229922,anthonypark_IRVINE,1.11,5,I love it easy to use,2017-07-25 21:55:59
Best sneaker resell app,https://itunes.apple.com/us/reviews/id320950215,Th3 Titanium Man,1.11,5,I can find sneakers I need at a decent price,2017-07-25 21:48:11
Deserves more stars,https://itunes.apple.com/us/reviews/id230752843,Cool guy#oo,1.11,5,The simplicity of this app is amazing easy to navigate and to buy from love the app 10/10 would bang,2017-07-25 21:48:41
Great,https://itunes.apple.com/us/reviews/id128345360,UncleTbone17,1.11,5,Great,2017-07-25 21:44:03
Great place to look for the newest sneakers,https://itunes.apple.com/us/reviews/id585187760,hyukwoozie,1.11,5,Yeah,2017-07-25 21:44:18
App feedback doesn't work,https://itunes.apple.com/us/reviews/id41159273,robromine,1.11,3,"Since feedback in the app doesn't work, I'll leave my feedback here... I wish the shoe pics were much larger on the main shopping page. Having a list view much like Instagram would help me see the shoes better. Right now I have to click into each one to see any kind of detail. It's time consuming and frustrating to go back and forth.",2017-07-25 21:22:23
Love the app,https://itunes.apple.com/us/reviews/id225797551,Griffin Small,1.11,5,The shoes available are amazing,2017-07-25 21:07:09
Good and badish,https://itunes.apple.com/us/reviews/id501339285,Nivzt3r,1.11,3,Have alot of shoes to pick from but I've been waiting little over a month now for my seller review I'm not even sure if it's going to get reviewed because I see they've changed the review system now,2017-07-25 21:02:34
Great,https://itunes.apple.com/us/reviews/id483366787,6god89,1.11,5,Great app love it.,2017-07-25 21:00:38
Amazing,https://itunes.apple.com/us/reviews/id431728193,AbideTheDancer,1.11,5,The best app for shoes by far !!!,2017-07-25 20:56:27
Easy and simple to use,https://itunes.apple.com/us/reviews/id267171077,julii93,1.11,4,Good service that is fast and efficient.,2017-07-25 20:51:57
amazing,https://itunes.apple.com/us/reviews/id594673358,SAFARI_OG,1.11,5,amazing app,2017-07-25 20:44:50
Goat app,https://itunes.apple.com/us/reviews/id587168970,spider-manislife,1.11,5,"The goat app is good, good and fair prices",2017-07-25 20:29:57
Awesome service,https://itunes.apple.com/us/reviews/id505327211,Bender_907,1.11,5,"So I bought a pair of ultraboosts, and poured some good money into them. They came out awesome, I loved how they told me every step of the process the shipping was, and how fast they actually got to me, that being said I live in Alaska so that impressed me. Awesome site/app",2017-07-25 20:08:25
Best sneaker app,https://itunes.apple.com/us/reviews/id431040864,nigg3rs400,1.11,5,"Goat has a variety of sneakers to look at and always shows 100% authentication. Shipping takes about no more than 10 days and always lets you know if something has happened with the sneakers. A super dope app if you ask me, easy to look for the sneakers you want. 5/5 stars 🤤🔥",2017-07-25 20:08:57
🔥,https://itunes.apple.com/us/reviews/id514067677,Gueropekz,1.11,5,Respect,2017-07-25 20:06:34
Amazing,https://itunes.apple.com/us/reviews/id500468739,Moe Egla,1.11,5,Just amazing,2017-07-25 20:02:24
like it,https://itunes.apple.com/us/reviews/id160078554,Money_t$,1.11,5,its awesome,2017-07-25 19:49:01
Issa good app,https://itunes.apple.com/us/reviews/id327338878,Serf Baby,1.11,5,Yeah,2017-07-25 19:40:53
Dope experience,https://itunes.apple.com/us/reviews/id43774608,Yanx Fanatic,1.11,5,Goat offers competitive prices w peace of mind knowing you're getting legit kix...great job!!!,2017-07-25 19:38:25
Trust Worthy,https://itunes.apple.com/us/reviews/id461375516,Gjslabc,1.11,5,Reliving knowing your shoes are authenticated before being sent to you. Shoes usually take about 2 weeks to get in but knowing its real is worth it,2017-07-25 19:36:06
Great app,https://itunes.apple.com/us/reviews/id308167062,@King.pey on Instagram,1.11,5,Love how I get what I'm paying for 🙌🏽,2017-07-25 19:35:16
The best sneaker app,https://itunes.apple.com/us/reviews/id541087032,NBk navy,1.11,5,The best app to get legit shoes everyday,2017-07-25 19:21:19
Perfect for sneaker heads and non sneaker heads,https://itunes.apple.com/us/reviews/id136787064,Cf5lover,1.11,5,Great app,2017-07-25 19:16:05
⚡️💯💯💯💯💯,https://itunes.apple.com/us/reviews/id557113177,Perry Kash,1.11,5,Cold asf,2017-07-25 18:51:50
Goat,https://itunes.apple.com/us/reviews/id428408736,Abcggggggggggg,1.11,5,Love this app,2017-07-25 18:48:08
Good app but.....,https://itunes.apple.com/us/reviews/id35614904,illwillxx,1.11,3,"This app is great but you should be able to see what country and/or state the seller is located. You have no idea if the shoes are coming from overseas, which takes the longest to receive. There could have been another pair in the same state which would have taken less than half the time to get.",2017-07-25 18:47:10
Phenomenal,https://itunes.apple.com/us/reviews/id313305741,Say Hay Day,1.11,5,"Ooh baby a triple, wuz poppin jimbo, crack a cold one open with the boys, Fist me jev",2017-07-25 11:59:04
Yup,https://itunes.apple.com/us/reviews/id585719725,eliu reyes,1.11,5,Great app,2017-07-25 11:17:30
Love it,https://itunes.apple.com/us/reviews/id589537098,sjseto,1.11,5,This is a reliable app and I love it,2017-07-25 06:50:33
Incredible,https://itunes.apple.com/us/reviews/id584339470,PowChris,1.11,5,Perfect app,2017-07-25 04:33:42
App,https://itunes.apple.com/us/reviews/id504616969,D1_Menjivar21,1.11,5,Legit,2017-07-25 02:23:40
Best shoe app ever,https://itunes.apple.com/us/reviews/id423990128,Nnamdi Martin,1.11,5,This app is so great. I can find just about any shoe and it is legit,2017-07-25 02:03:23
good,https://itunes.apple.com/us/reviews/id569556219,thechosenlenny,1.11,5,good,2017-07-24 23:05:53
Goat app,https://itunes.apple.com/us/reviews/id594258256,dhhadknd,1.11,5,The goat app is one of the most popular and sells legit shoes I trust,2017-07-24 22:15:37
Does what it says,https://itunes.apple.com/us/reviews/id529095496,Mighty_rel,1.11,5,Makes it much easier to grab some comfortable shooz,2017-07-24 21:42:56
Yeezys,https://itunes.apple.com/us/reviews/id517376134,YeezyGang,1.11,5,Extra legit,2017-07-24 21:27:45
Goat is FIRE,https://itunes.apple.com/us/reviews/id121536120,JPG419,1.11,4,App is great for purchasing sneakers. Taking a long time to get verified though.,2017-07-24 18:41:41
Amazing app,https://itunes.apple.com/us/reviews/id505945444,JCjc927,1.11,5,The app is so awesome. It's the best shoe selling company out there right now. Their interest percent are one of the best and their policy is awesome. Every sneaker is guaranteed to be legit.,2017-07-24 16:53:14
Best show app out,https://itunes.apple.com/us/reviews/id594166924,Slothcon_,1.11,5,If your not using this app then your probably going to be really pumped when you to use it such a large selection of shoes form people all over with the ability to offer and have the shoe authenticated before you receive it dope .👌🏻,2017-07-24 16:41:54
Very easy to use,https://itunes.apple.com/us/reviews/id572734466,Tanito91,1.11,5,The accessibility of the app makes it simple for any sneaker head to get there grails. Or the new hottest pick ups. Will be using this for all the heat I need in my collection.,2017-07-24 06:09:42
Good sneaker app,https://itunes.apple.com/us/reviews/id378890174,Kobe808baller,1.11,5,Pretty good for buying and selling sneakers. I've sold more than 10 shoes and everything went good.,2017-07-24 03:56:43
This is great,https://itunes.apple.com/us/reviews/id586623805,Deejr1218,1.11,5,I really like this app because it's really organized and it has a lot of shoes that people like and everything is all good because the authentication about it not being fake or being another shoe that you didn't order. This is a very great app!!!!,2017-07-24 03:14:38
Like it but,https://itunes.apple.com/us/reviews/id587356754,GamgodGeeta,1.11,3,Goat lets sellers do there thing make there money for over priced hyped shoes even over priced hyped beaters it's out of control prices.  That's good for seller but the buyer is raped all the time great selection of kicks but like I said rape prices even in the beaters so think........goat please make it good on both ends,2017-07-24 02:44:38
Nice,https://itunes.apple.com/us/reviews/id425959845,Lilvado,1.11,5,Good app,2017-07-24 02:17:15
GOOD APP FOR SNEAKER HEADZ,https://itunes.apple.com/us/reviews/id435384319,SILLY1904,1.11,4,"Only thing i dont like is that when you make an offer it has to stay up for minimum 3 days , it should have options to have it for one day only",2017-07-24 01:04:22
Yup,https://itunes.apple.com/us/reviews/id566072034,bigballerbrand,1.11,5,All about them yeezys,2017-07-23 22:30:18
Good,https://itunes.apple.com/us/reviews/id593831702,RubaDubscrub,1.11,5,Good app!,2017-07-23 21:56:46
Goat,https://itunes.apple.com/us/reviews/id346459858,Fabian1029,1.11,5,It really is goat like,2017-07-23 18:30:43
A W S O M E,https://itunes.apple.com/us/reviews/id494123388,Jigger127,1.11,5,This app is awesome,2017-07-23 17:25:21
👟👟,https://itunes.apple.com/us/reviews/id29961301,"iLoveMySon,Austin",1.11,5,Best app ever invented. Haven't had one bad experience,2017-07-23 16:41:18
I love this app,https://itunes.apple.com/us/reviews/id315674344,KbMemphis,1.11,5,Best shoe app on the market right now,2017-07-23 16:32:33
This app,https://itunes.apple.com/us/reviews/id314964252,acat5117,1.11,5,I love it I'm getting shoes,2017-07-23 15:19:31
100% best place to buy sneakers,https://itunes.apple.com/us/reviews/id390727041,G.O.A.T is the best,1.11,5,"I've bought countless sneakers on this app, by far the best place to buy and sell sneakers.",2017-07-23 10:53:32
Great customer service,https://itunes.apple.com/us/reviews/id307620009,HenryDPham,1.11,5,"First time buying shoes through a third party, so I emailed about tracking info, and customer service replied back within minutes and the shoes were at my door the next day!",2017-07-23 08:30:42
Great,https://itunes.apple.com/us/reviews/id178258814,iiLeGenDDx,1.11,5,One of the safest and easiest to use sneaker apps out there.,2017-07-23 03:01:53
Favorite shoe app,https://itunes.apple.com/us/reviews/id409093655,Jumpman 😎😇,1.11,5,Can find any legit shoe for a good price and shipping,2017-07-23 02:23:11
Great,https://itunes.apple.com/gb/reviews/id499449183,therandomguy252,1.13.1,5,"App layout is easy to use, my first sneakers I purchased on here were yeezys and I got them fast + it is a legitimate service selling real sneakers 
All round 5 stars",2017-12-01 20:53:02
Amazing,https://itunes.apple.com/gb/reviews/id485303502,ADDYL1997,1.13.1,5,Just got myself a pair of Cream White Yeezys and could be happier ! Totally authentic and brand new and the box in amazing condition still with tags ! I’m so happy ! I really consider this app if you want authentic creps !,2017-11-30 22:04:25
Just bought yeezys for £10,https://itunes.apple.com/gb/reviews/id521171085,Tortoise Totem,1.13.1,5,This app is amazing because I bought yeezys for £10,2017-11-18 09:07:39
Let down,https://itunes.apple.com/gb/reviews/id241463096,Daaimbo,1.11.4,2,I was about to purchase Air max 97 undefeated in black however monthly payments are not available in the UK. What is GOAT doing? Let the people of the UK pay monthly please.,2017-11-15 22:09:41
"Good App, Bad Service",https://itunes.apple.com/gb/reviews/id114445214,Georgeous2112,1.12.0,3,"App layout is really good, purchasing a pair is really good. Only problem is after you purchase, there is no communication, they leave you in the dark. No updates such as arriving to them, been shipped already, nothing. Looking at delivery time 2-3 weeks from purchase if you live in the UK. Feel as if this app would do so much better if they focused a lot more on the UK..",2017-10-30 17:42:43
Great but...,https://itunes.apple.com/gb/reviews/id485736296,I do this for the coins,1.12.0,4,I think the app is great but it really need to have either less shipping fees to UK or have UK currency (£),2017-10-29 21:11:23
Great but just the currency,https://itunes.apple.com/gb/reviews/id647526783,MATTFERGYT,1.12.0,4,It is such a great app and has dope shoes but the only problem is that it doesn’t have English currency (£) so if that would change GOAT would 100% get a 5/5 rating from me,2017-10-25 11:03:45
Over 2 months and still not approved to sell,https://itunes.apple.com/gb/reviews/id519790221,makiban4013,1.11.4,1,Don't understand the need to take pics of shoes and then a review to happen before you can sell. Applied over 2 months ago and still not approved.,2017-09-29 10:19:42
No good for people outside of US,https://itunes.apple.com/gb/reviews/id337422877,Jennnnnnnnbean,1.11.4,2,If you want to pay monthly you can only be in the US why not just let people use Paypal so that other people can order monthly payments,2017-09-25 17:06:47
BE A HYPEBEAST,https://itunes.apple.com/gb/reviews/id630094934,Hypebeastbal,1.11.4,4,"Amazing app for HYPEBEASTS like me , but can you use it from the UK",2017-09-25 16:27:08
Good idea,https://itunes.apple.com/gb/reviews/id486161194,Axakk,1.11.4,1,"Good idea and nice try for an app, needs work, for starters I couldn't even login with my real name? $50 delivery to the UK Is pushing it abit",2017-09-21 21:19:02
Currency,https://itunes.apple.com/gb/reviews/id625425120,Ben.Nicholson,1.11.4,4,Needs English currency so others can use it. Otherwise sick,2017-09-16 12:23:46
Ye,https://itunes.apple.com/gb/reviews/id563970132,WacaPaca,1.11.3,5,UWNT yeezy then get yeezy,2017-09-07 10:04:47
"Great, but...",https://itunes.apple.com/gb/reviews/id203931543,c a m s j,1.11.3,4,"This app is amazing for any sneakerhead / hype beast looking for shoes that may be hard to find. The app is also great for its variety of shoe and appeal to all audiences. I think the addition of a location feature should be added however. By this, I would like to know if certain shoes on the app are being sold from a certain country. As I am from the UK, I would love to know if a shoe is being sold in the United Kingdom. With the addition of this feature, I hope that I would not have to pay for shipping.",2017-09-04 12:21:06
Great,https://itunes.apple.com/gb/reviews/id420998090,Bilbadybolbblob,1.11.2,4,It's an amazing app reliable and very useful however I think there should be a filter for price so I can search for shoes in my price range. So overall amazing but add more filter options!,2017-09-02 19:39:10
Great app,https://itunes.apple.com/gb/reviews/id471514414,Ben Shorthouse,1.11.2,5,Amazing app so many shoes and is very reliable first shown for me by faze banks but then tried to for myself,2017-08-27 22:05:06
Banks showed this app,https://itunes.apple.com/gb/reviews/id399899896,Cow_On_The_Moon,1.11.2,5,So ye banks showed this app and I got it,2017-08-27 14:37:31
The best,https://itunes.apple.com/gb/reviews/id596413437,m.ycarrim,1.11,5,Really amazing,2017-07-29 20:51:37
Improvements,https://itunes.apple.com/gb/reviews/id595941028,goat app,1.11,3,I'd rate this more if it was possible to pay monthly world wide and not just based in America. If that gets improved then it'll be 5 stars from me.,2017-07-28 18:20:40
Best sneaker app,https://itunes.apple.com/gb/reviews/id140139615,Velociraptor420,1.11,5,Sure stock x is more well known but goat just feels better to use.,2017-07-27 06:20:12
Goat App,https://itunes.apple.com/gb/reviews/id498107185,Bhetq,1.11,5,Brilliant app recommended for those who love sneakers (sometimes for steals) and already authenticated for those who don't have the time etc 👌👍🤑💯,2017-07-25 21:37:19
Great,https://itunes.apple.com/gb/reviews/id169474357,Dylan mc boob,1.11,5,One of the best places to find rare and good sneakers,2017-07-25 20:56:20
Goat,https://itunes.apple.com/gb/reviews/id568397358,dmcsorley,1.11,5,Amazing,2017-07-24 12:40:27
Amazing,https://itunes.apple.com/gb/reviews/id540848352,Shahdhhsjxuaijjjxj,1.11,5,Best app ever,2017-07-23 17:29:10
Goat,https://itunes.apple.com/gb/reviews/id546027219,Tobyb07,1.10,5,Best sneaker app by miles,2017-07-20 23:22:09
GOAT,https://itunes.apple.com/gb/reviews/id385269638,Isaac Milkysons,1.11,5,Quality,2017-07-19 18:33:32
App's fine...,https://itunes.apple.com/gb/reviews/id302315117,C.N.O.O.D,1.10,3,App is good but jeeez do these guys take their sweet a*% time shipping. Expect excuse after excuse.,2017-07-07 13:16:58
Super helpfull,https://itunes.apple.com/gb/reviews/id516667585,Slippy slop,1.9.2,5,Amazing and super helpfull found all the shoes i wanted,2017-07-07 07:00:50
Decent,https://itunes.apple.com/gb/reviews/id307308914,Infinitezombiekilling,1.9.2,3,"Well set up and looks great, however $50 delivery to the U.K. Is far too much. Also you should be able to set price ranges as well as other filters, or at least low-high etc.",2017-06-11 18:14:38
Brilliant for sneaker heads,https://itunes.apple.com/gb/reviews/id537136419,el wrigalo,1.9.2,5,"Works just like the photos show, easy to use.",2017-06-07 07:13:36
Robbing B*****S,https://itunes.apple.com/gb/reviews/id136076286,Stevo44444488888888,1.9.2,1,Do not use this app I made the mistake of listening to my son! I paid $50 shipping and a further £40 when they arrived BE WARNED DO NOT MAKE THE SAME MISTAKE AS ME,2017-06-05 16:16:41
Bad programming,https://itunes.apple.com/gb/reviews/id458600767,Jdksvkdjsv,1.9.2,2,"The idea behind the app is great, but if the app doesn't work then it's irrelevant. Shoe picture load as black images and when scrolling if you want to stop you can't because he app decides when it wants to stop scrolling.",2017-05-26 15:54:38
Greatest shoe app,https://itunes.apple.com/gb/reviews/id449345639,25David08,1.9.1,5,Soooooooo good,2017-05-20 09:03:15
Not that great,https://itunes.apple.com/gb/reviews/id494931889,I hack peopleZ,1.8.1,1,Unless you live in America the app isn't really that good. In from the uk and it only lets me select us sizes. Also in the setting I can't make it so I can see things in pounds not dollars.,2017-04-11 19:07:11
Just the Best,https://itunes.apple.com/gb/reviews/id320543090,Cameron Colclough,1.8.1,5,The best place for exclusive sneakers and the easiest app to navigate.,2017-04-06 15:16:23
😬,https://itunes.apple.com/gb/reviews/id465754963,Charlie fountain,1.8.1,1,Seems sketchy,2017-04-05 19:03:25
Very good,https://itunes.apple.com/gb/reviews/id367420096,Alex Mercaldi,1.8.1,5,"Easy to navigate and easy to buy and sell, good system",2017-04-05 09:01:45
Amazing,https://itunes.apple.com/gb/reviews/id367492233,The fred$ter,1.7.1,5,Literally every single designer shoe you can think of on here. They are a little over priced but you know them at they are legit. Great app for finding some of the rarer shoes.,2017-03-16 08:07:32
Rep provider,https://itunes.apple.com/gb/reviews/id194497063,Mirmex,1.7.1,1,Their staff cannot tell real from fake. Not recommended.,2017-03-14 09:46:41
Flexible and good prices,https://itunes.apple.com/gb/reviews/id366231336,Jayirving,1.7.1,5,lit lit... good prices and the feature of bidding upon the shoes aswell but overall a good app i recommend it,2017-03-01 20:42:24
Amazing app!,https://itunes.apple.com/gb/reviews/id550549940,OranDixon2002,1.7.1,5,This is where everyone needs to buy sneakers!,2017-02-25 18:23:25
Go to place to buy sneakers!,https://itunes.apple.com/gb/reviews/id323174403,Loouieee,1.7.1,5,"With hundreds of pairs of exclusive guaranteed authentic trainers all in one place, this is the place to go. Highly recommend.",2017-01-28 16:41:28
Sneaker Heads Dream!,https://itunes.apple.com/gb/reviews/id86514640,Kyri Kis,1.6.1,5,If you love sneakers and you want to get your hands on any pair for reasonable prices this is the only app you need. They authenticate the sneakers as well so you have no fear they'll be fake when you receive them.,2017-01-03 20:45:15
How apps are meant to be made,https://itunes.apple.com/gb/reviews/id42043584,Michaelkc,1.6.1,5,"Everything just works well, user experience is definitely at a high with this app.",2017-01-02 21:20:26
GOAT,https://itunes.apple.com/gb/reviews/id135854336,Toonarch,1.6.1,5,amazing app very simple,2016-12-31 13:42:04
Safe and authentic,https://itunes.apple.com/gb/reviews/id10457363,Erica Laz,1.6.1,4,Great concept for a safe marketplace for genuine buyers and sellers. Navigating through the app is so easy!,2016-12-14 01:11:18
Marvellous,https://itunes.apple.com/gb/reviews/id394532870,D4ndan,1.6.1,5,This is an awesome app. Absolutely love it,2016-11-23 10:40:37
Great App!,https://itunes.apple.com/gb/reviews/id373846748,bestguy9,1.6.1,5,Download it!,2016-11-20 09:21:05
1,https://itunes.apple.com/gb/reviews/id465112631,Zfyln,1.6,5,Good,2016-11-18 18:38:39
Pretty Good!,https://itunes.apple.com/gb/reviews/id358290942,Alfie Erskine,1.4.3,4,I've never purchased anything but it's a good app to search for sneakers you've never even heard of!,2016-05-01 17:41:11
One of the best apps there is...,https://itunes.apple.com/gb/reviews/id435796323,Jim1119899,1.4.3,5,Love the app. Just need it in the UK and it will be perfect,2016-04-02 22:36:13
Pretty good,https://itunes.apple.com/gb/reviews/id344227726,GmanTaylor,1.3.5,4,The app looks great and the selection and pricing is good. However it takes a while to get the shoes you purchase if you are out of the USA,2015-12-10 19:01:03
"Genius idea, poor app",https://itunes.apple.com/gb/reviews/id449616994,JakeRound98,1.3.4,3,Literally no use outside of the US... I would like to see prices in GBP! Thanks,2015-11-28 22:19:54
😢,https://itunes.apple.com/gb/reviews/id391732029,J_janner,1.3.4,1,App advised shoes are available then crashes constantly and doesn't allow you to purchase. Just after downloads,2015-11-27 20:50:07
Good idea poor execution,https://itunes.apple.com/gb/reviews/id30790328,Dev111111,1.3.4,3,It's like you aren't even aware this is on app stores outside of america. Everythings in dollars and us sizes and in trying to register it keeps crashing,2015-11-23 20:49:29
hahaha,https://itunes.apple.com/ca/reviews/id667286330,李孟彦,1.11.4,5,henhaodetuanjiann,2017-11-28 17:37:22
Been crashing a lot recently.,https://itunes.apple.com/ca/reviews/id496422451,Cool boy lololol696968,1.13.1,3,"Not a phone problem, apps been kinda weird since last update.",2017-11-28 06:45:57
Crashing,https://itunes.apple.com/ca/reviews/id531643668,Hdjdndndismmapka,1.13.1,5,whenever i enter the used section the app crashes please fix,2017-11-27 07:19:16
Great app,https://itunes.apple.com/ca/reviews/id594817129,Zander6224,1.13.1,5,It is a great app to buy sneakers from nothing bad ever happened to me with t and I suggest it for sneakers,2017-11-24 21:41:29
Best online shopping ever,https://itunes.apple.com/ca/reviews/id515951766,Djjsbx,1.13.1,5,I just downloaded goat and it has every thing for perfect prices and perfect condition to you can get used ones for cheaper and ask for an offer I think it is the best shopping website I've ever seen I recommend it to every one that like shoe shopping,2017-11-23 02:10:47
Yeezy,https://itunes.apple.com/ca/reviews/id663018273,shoesondeckboy,1.11.4,5,I just got a pair of brand new yeezys from this app. I swear they are real and it’s not a scam!! Check them out,2017-11-21 09:22:55
Waste of time,https://itunes.apple.com/ca/reviews/id662820421,kingbulbasiur,1.13.1,4,Order a shoe and they came 3 months later absolutely garbage I would not waste your time with this app,2017-11-20 23:40:50
GOAT,https://itunes.apple.com/ca/reviews/id481253638,Jdjdndndnnd,1.13.1,5,"By far the best and easiest way to buy and sell shoes, thanks so much 🙌🏼 100/10",2017-11-18 00:11:26
Garbage,https://itunes.apple.com/ca/reviews/id655183731,littin2345888,1.12.1,1,Garbage garbage garbage,2017-11-08 04:02:22
so far so good,https://itunes.apple.com/ca/reviews/id350057080,bensmind010,1.12.0,5,"ordered japan nmds on a sunday night and they were delivered to my doorstep by the friday that week. was international as well (canada). when i opened them they were packaged up very nicely. overall very pleased with my experience. only complaint i have would be informing customers of import tax when they are putting shipping info, as it didn’t cross my mind and i had to pay another 40. however i guess it isn’t much to ask customers to be educated on that kind of thing before hand haha. i recommend this app to anyone looking for a good source of nice shoes.",2017-10-31 15:18:06
Great app!,https://itunes.apple.com/ca/reviews/id549085649,JohnBro11,1.12.0,4,Great app but needs a budget in the search section and needs a pickup option,2017-10-29 21:00:01
